TX_AMOUNT,IS_FRAUD,SENDER_INIT_BALANCE,RECEIVER_INIT_BALANCE,HOUR,DAY_OF_WEEK,AMOUNT_TO_SENDER_BALANCE_RATIO,SENDER_BALANCE_AFTER_TX
187.53,FALSE,187.54,523.82,11,5,0.994643047,0.01
3.9,TRUE,217.92,106.52,17,6,0.017814727,214.02
179.07,FALSE,179.07,387.49,9,1,0.994446604,0
151.64,FALSE,151.65,472.54,0,3,0.993383557,0.01
507.77,FALSE,507.78,300.95,2,0,0.998014859,0.01
14.14,FALSE,198.04,135.98,9,3,0.071040997,183.9
562.45,FALSE,562.45,346.85,12,5,0.99822522,0
114.04,FALSE,114.04,467.12,17,4,0.991307371,0
197.78,FALSE,197.79,283.19,12,1,0.994919262,0.01
594.15,FALSE,594.15,217.26,10,3,0.998319751,0
474.57,FALSE,474.58,103.8,2,5,0.997876277,0.01
545.77,FALSE,545.77,239.1,0,3,0.998171077,0
2.66,TRUE,277.9,414.07,20,6,0.009537469,275.24
260.85,FALSE,260.85,569.48,6,6,0.99618102,0
161.41,FALSE,161.41,216.76,6,2,0.993842744,0
154.0488347,FALSE,179.5723658,103.7128732,2,5,0.538579336,0
174.02,FALSE,174.02,553.77,10,3,0.994286367,0
191.19,FALSE,191.19,326.69,7,4,0.994796816,0
567.46,FALSE,567.46,164.69,0,6,0.998240861,0
176.36,FALSE,176.37,513,3,3,0.994305689,0.01
10.53,TRUE,339.75,133.06,10,6,0.030902421,329.22
548.11,FALSE,548.12,258.22,9,0,0.998160693,0.01
167.05,FALSE,167.05,319.39,8,0,0.99404939,0
11.44,FALSE,160.26,118.93,19,2,0.070941337,148.82
144.36,FALSE,144.36,363.96,1,3,0.993120528,0
101.22,FALSE,101.22,249.34,7,0,0.990217179,0
186.19,FALSE,186.19,173.12,13,5,0.994657834,0
140.9580926,FALSE,97.3917053,108.245583,23,5,0.540278376,0
10.41,FALSE,145.8,154.52,12,0,0.070912807,135.39
6.65,FALSE,133.16,279.25,10,3,0.04956768,126.51
152.27,FALSE,152.28,386.44,17,1,0.993410752,0.01
450.69,FALSE,450.69,161.65,10,2,0.997786092,0
30.07,FALSE,150.39,127.63,21,0,0.198626065,120.32
141.08,FALSE,141.09,241.25,22,1,0.992891829,0.01
450.07,FALSE,450.08,508.2,4,3,0.997760929,0.01
506.94,FALSE,506.94,307.29,20,4,0.998031264,0
125.3362847,FALSE,74.87252105,121.8941292,0,5,0.379507117,185.97
564.59,FALSE,564.6,528.09,23,0,0.998214286,0.01
19.03,FALSE,190.38,167.54,18,4,0.099435678,171.35
11.64,TRUE,292.85,268.45,1,4,0.039612047,281.21
577.21,FALSE,577.21,331.43,0,0,0.998270525,0
8.19,FALSE,114.75,360.48,21,0,0.07075594,106.56
596.01,FALSE,596.01,291.81,12,5,0.998324986,0
540.77,FALSE,540.77,183.8,22,1,0.998154198,0
296.85,FALSE,296.86,394.81,21,1,0.996609145,0.01
173.78,FALSE,173.79,560.56,19,6,0.994221637,0.01
9.77,FALSE,136.9,203.74,0,6,0.070848441,127.13
153.61,FALSE,153.61,382.55,17,3,0.993532113,0
158.47,FALSE,158.47,552.3,8,0,0.993729228,0
192.25,FALSE,192.25,501.6,15,6,0.994825356,0
14.81,TRUE,282.67,177.73,14,4,0.052208552,267.86
6.16,FALSE,123.37,151.14,10,4,0.049529629,117.21
114.73,FALSE,114.73,277.95,1,1,0.991359198,0
146.08,FALSE,146.08,324.7,15,1,0.993200979,0
175.05,FALSE,175.05,376.43,3,0,0.994319796,0
139.41,FALSE,139.41,228.62,5,1,0.992878,0
503.55,FALSE,503.56,127.39,13,0,0.997998256,0.01
24.77,FALSE,123.87,378.52,2,2,0.198366301,99.1
14,TRUE,164.69,413.75,0,6,0.084495142,150.69
578.11,FALSE,578.12,301.11,1,4,0.998255975,0.01
8.870227344,TRUE,1478.437089,803.5561584,9,1,0.015712804,256.81
17.34,FALSE,156.08,248.06,5,3,0.11038961,138.74
149.71,FALSE,149.71,134.21,12,0,0.99336474,0
6.56261723,TRUE,1338.592425,988.9297706,9,1,0.019249446,128.42
506.98,FALSE,506.99,383.22,15,3,0.998011772,0.01
502.89,FALSE,502.9,117.63,16,0,0.997995634,0.01
16.36,TRUE,142.85,333.09,10,2,0.113729579,126.49
271.2832155,FALSE,182.2551785,115.0302214,1,5,0.433614985,0
127.65,FALSE,127.65,156.76,21,0,0.992226972,0
137.81697,FALSE,73.03188926,132.3921568,1,5,0.522025463,0.01
231.4384376,FALSE,77.09177706,122.3029678,1,5,0.437511993,0
168.05,FALSE,168.06,320.4,7,0,0.99402579,0.01
300.76,FALSE,300.77,383.22,13,0,0.99665308,0.01
115.8,FALSE,115.8,168.63,14,6,0.991438356,0
11.47,FALSE,137.66,544.65,0,4,0.082720323,126.19
540.53,FALSE,540.54,555.42,13,4,0.998134948,0.01
262.51,FALSE,262.51,469.23,22,5,0.996205078,0
426.54,FALSE,426.54,171.64,0,0,0.997661038,0
12.16,FALSE,170.27,183.52,0,3,0.070999007,158.11
483.3,FALSE,483.31,599.13,2,5,0.997914559,0.01
142.75,FALSE,142.76,242.73,21,0,0.992974402,0.01
166.41,FALSE,166.41,244.95,9,2,0.994026641,0
23.29,FALSE,186.39,167.87,21,2,0.124286248,163.1
144.53,FALSE,144.54,283.47,20,4,0.993060327,0.01
7.86,FALSE,157.32,155.5,7,5,0.049646286,149.46
179.94,FALSE,179.94,374.55,23,0,0.994473306,0
120.34,FALSE,120.35,113.79,14,6,0.991676967,0.01
151.8643266,FALSE,120.9527231,129.5253479,0,6,0.328098515,0
129.46,FALSE,129.46,244,6,5,0.992334815,0
513.46,FALSE,513.47,376.92,20,6,0.998036815,0.01
124.377723,FALSE,140.8644172,143.4376031,3,6,0.352946771,0.01
514.52,FALSE,514.52,165.28,9,2,0.998060211,0
512.82,FALSE,512.82,364.88,14,0,0.998053793,0
17.85,TRUE,178.51,197.62,14,5,0.099437357,160.66
153.83,FALSE,153.83,504.96,13,3,0.993541303,0
153.83,FALSE,153.83,322.6,9,2,0.993541303,0
18.78,TRUE,200.63,173.49,10,4,0.093140902,181.85
201.2359523,FALSE,102.2847362,123.0027692,3,5,0.371311263,88.5
9.21,FALSE,184.37,347.45,22,6,0.049684415,175.16
123.33,FALSE,123.34,485.34,7,4,0.991877111,0.01
13.27,FALSE,185.89,198.61,19,0,0.071004334,172.62
381814.21,FALSE,352.27,142.41,16,4,1080.799983,-381461.94
507.97,FALSE,507.97,297.08,20,2,0.998035248,0
23.38,FALSE,187.05,186.15,1,2,0.124328636,163.67
128.36,FALSE,128.36,188.86,13,3,0.992269635,0
171.41,FALSE,171.42,208.29,5,4,0.994142211,0.01
556.26,FALSE,556.26,211.4,8,5,0.998205506,0
211.2875668,FALSE,76.24421094,135.7210009,3,6,0.36891339,0
3.71,TRUE,382.17,337.73,4,1,0.009682386,378.46
21.07,FALSE,105.4,333.75,4,0,0.198026316,84.33
256.3244061,FALSE,186.3607137,89.56870266,2,6,0.587093993,0
14.1,TRUE,257.69,335.71,17,1,0.054505393,243.59
14.13,TRUE,475.81,205.33,0,6,0.029634446,461.68
16.5,FALSE,148.55,594,3,3,0.110330993,132.05
108.27,FALSE,108.28,102.44,2,2,0.990757687,0.01
12.85,FALSE,102.86,308.17,23,5,0.123724244,90.01
152.38,FALSE,152.38,103.39,3,6,0.993480245,0
9.51,FALSE,133.27,482.56,5,6,0.070827437,123.76
9090.93,FALSE,213.17,540.36,11,3,42.44726152,-8877.76
248.17,FALSE,248.18,400.36,6,6,0.995946705,0.01
10.39,TRUE,188.39,176.1,5,5,0.054860341,178
144.36,FALSE,144.37,323.79,3,6,0.993052212,0.01
19.95,FALSE,199.59,542.16,22,2,0.099456603,179.64
198.41,FALSE,198.42,332.24,3,2,0.994935312,0.01
122.4,FALSE,122.4,291.02,19,0,0.991896272,0
172.55,FALSE,172.56,237.17,15,2,0.994180687,0.01
184.17,FALSE,184.18,147.67,14,2,0.994545847,0.01
13.14,TRUE,552.3,323.1,19,5,0.023748419,539.16
263.1144446,FALSE,96.0698452,65.77751427,22,5,0.343700309,0.01
161.52,FALSE,161.52,381.71,2,0,0.993846911,0
116.26,FALSE,116.27,307.56,6,0,0.991387397,0.01
250.6462868,FALSE,131.3074886,73.54029357,0,5,0.300633508,0
462.51,FALSE,462.52,168.72,21,6,0.997821022,0.01
19.62,TRUE,174.56,151.65,20,6,0.111756664,154.94
10.37,FALSE,103.74,193.35,4,0,0.099007065,93.37
11.8,FALSE,165.28,205.12,6,6,0.070964638,153.48
1475163,FALSE,293.39,238.42,20,4,5010.914094,-1474869.61
532.25,FALSE,532.25,595.55,7,6,0.998124707,0
18.88,FALSE,188.84,518.51,21,2,0.09945217,169.96
175.38,FALSE,175.38,191.76,0,3,0.994330423,0
189.25,FALSE,189.25,178.14,16,5,0.994743758,0
550.96,FALSE,550.97,299.4,4,4,0.99817019,0.01
230.71,FALSE,230.71,189.5,20,1,0.99568426,0
12.43,FALSE,124.33,178.85,18,5,0.09917817,111.9
16.2,FALSE,178.23,312.76,9,2,0.090386654,162.03
194.61,FALSE,194.62,181.15,18,6,0.994836929,0.01
9.1,FALSE,173.01,529.32,10,3,0.052295845,163.91
3.25,TRUE,104.15,226.52,2,5,0.030908226,100.9
139.82,FALSE,139.82,234.2,9,2,0.992898736,0
468.23,FALSE,468.23,528.67,10,4,0.997868849,0
6.8,FALSE,142.93,140.33,0,6,0.047245189,136.13
4.39,TRUE,176.67,200.76,10,3,0.02470873,172.28
140.16,FALSE,140.17,501.8,21,3,0.992845505,0.01
6.16,FALSE,123.37,556.13,2,0,0.049529629,117.21
157.58,FALSE,157.59,249.92,8,0,0.993631377,0.01
12.89,FALSE,154.71,292.16,2,4,0.082782095,141.82
189.14,FALSE,189.15,129.28,4,1,0.994688404,0.01
269798.18,FALSE,223.02,110.92,19,0,1204.34863,-269575.16
112.93,FALSE,112.93,181.52,23,2,0.991222681,0
15.39,FALSE,153.97,201.09,23,2,0.099309544,138.58
12841.18,FALSE,213.39,263.56,18,0,59.89635711,-12627.79
363.23,FALSE,363.23,164.39,18,4,0.997254482,0
112.93,FALSE,112.93,572.29,11,4,0.991222681,0
5.88,FALSE,117.63,270.01,3,0,0.049565877,111.75
15.32,TRUE,342.88,573.67,11,3,0.044550425,327.56
42.69,FALSE,128.09,320.71,13,0,0.330699512,85.4
188.27,FALSE,188.27,115.52,10,6,0.994716543,0
494.64,FALSE,494.64,517.14,12,4,0.997982407,0
114.15,FALSE,114.15,328.52,19,5,0.991315675,0
148.63,FALSE,148.63,402.97,21,0,0.993316848,0
129.4676586,FALSE,57.36001694,132.7092922,22,5,0.385141687,0
102.41,FALSE,102.42,470.21,4,5,0.990233997,0.01
198.28,FALSE,198.29,230.39,1,1,0.994932009,0.01
594.85,FALSE,594.86,258.62,17,2,0.998304971,0.01
24.49,FALSE,195.93,139.61,23,4,0.124358909,171.44
456.16,FALSE,456.16,406.62,8,3,0.997812582,0
39.74,FALSE,198.72,478.3,15,0,0.19897857,158.98
152.88,FALSE,152.89,106.52,16,2,0.99343687,0.01
546.53,FALSE,546.53,105.8,12,3,0.998173616,0
127.45,FALSE,127.46,341.55,5,5,0.99213763,0.01
122.02,FALSE,122.03,385.08,17,3,0.99179062,0.01
12.48,FALSE,149.84,478.93,10,4,0.082736675,137.36
134.38,FALSE,134.38,134.87,20,3,0.992613385,0
117.1143833,FALSE,174.573515,81.92385475,22,5,0.355864717,0
10.64,TRUE,196.4,180.24,17,0,0.053900709,185.76
520.21,FALSE,520.21,568.54,6,2,0.998081388,0
108.33,FALSE,108.33,488.04,6,6,0.99085338,0
4.44,TRUE,239.1,150.34,1,0,0.018492295,234.66
456.89,FALSE,456.9,276.62,2,5,0.997794278,0.01
548.45,FALSE,548.45,158.53,12,3,0.998179998,0
509.98,FALSE,509.98,434.77,17,0,0.998042976,0
230.2250593,FALSE,105.0525693,60.41651683,0,6,0.352344948,0
8.9,FALSE,187.03,297.44,22,1,0.047332872,178.13
251.1831267,FALSE,193.278476,54.2157371,3,6,0.50253204,0
147.5,FALSE,147.5,101.96,13,3,0.993265993,0
184.99,FALSE,184.99,300.77,21,6,0.994623367,0
569.46,FALSE,569.46,459.61,23,5,0.998247029,0
579.21,FALSE,579.22,118.63,20,5,0.998259281,0.01
142.33,FALSE,142.33,535.37,14,6,0.993023094,0
127.41,FALSE,127.42,218.09,6,2,0.992135181,0.01
438.55,FALSE,438.56,351.08,9,2,0.997702248,0.01
3.51,TRUE,282.84,235.83,3,3,0.012366122,279.33
15.43,FALSE,169.75,101.45,5,1,0.090366032,154.32
193.44,FALSE,193.45,165.95,4,4,0.994805863,0.01
517.64,FALSE,517.64,124.45,7,1,0.99807188,0
599.57,FALSE,599.57,166.97,21,2,0.998334915,0
531.1,FALSE,531.11,340.97,20,3,0.998101896,0.01
397.95,FALSE,397.95,166.97,22,6,0.99749342,0
450.64,FALSE,450.65,579.09,20,6,0.997763755,0.01
19.47,TRUE,593.56,233.38,19,0,0.032746905,574.09
3.3,TRUE,389.85,113.64,6,0,0.008443137,386.55
185.9485464,FALSE,129.0644897,132.3799379,0,6,0.484611685,0
106.33,FALSE,106.33,289.18,18,5,0.99068294,0
4.39,TRUE,356.47,573.14,7,3,0.012280751,352.08
104.44,FALSE,104.45,537.97,0,3,0.990422001,0.01
409.72,FALSE,409.72,180.38,20,6,0.997565251,0
211.0804092,FALSE,66.61714403,133.4389369,22,6,0.458541086,0
146.86,FALSE,146.86,193.75,4,5,0.993236846,0
165.96,FALSE,165.96,229.17,8,1,0.994010541,0
173.53,FALSE,173.54,311.5,23,2,0.994213361,0.01
110.2843201,FALSE,116.8891344,53.89428939,2,5,0.499506596,0.01
189.1342976,FALSE,111.2089028,72.35574315,1,5,0.515686557,165.99
108.76,FALSE,108.77,167.78,22,5,0.990798943,0.01
127.76,FALSE,127.76,294.92,6,1,0.992233613,0
432.48,FALSE,432.49,167.09,19,2,0.997670073,0.01
11.92,FALSE,131.16,356.47,19,5,0.090193705,119.24
3058.06,FALSE,234.92,329.04,11,0,12.96227535,-2823.14
490.95,FALSE,490.95,290.54,7,2,0.997967273,0
514.58,FALSE,514.58,136.92,4,0,0.998060437,0
284.2559312,FALSE,143.1346532,99.76095042,3,5,0.58496027,0.01
128.36,FALSE,128.36,339.94,21,5,0.992269635,0
193.36,FALSE,193.37,382,22,1,0.994803725,0.01
107.8618958,FALSE,174.0135987,147.2435813,23,6,0.57960545,0
472.41,FALSE,472.41,348.8,14,6,0.997887666,0
569.9,FALSE,569.91,174.23,2,3,0.998230895,0.01
478.3,FALSE,478.31,108.37,16,5,0.997892804,0.01
7.7,FALSE,107.82,202.2,13,4,0.070759052,100.12
596.79,FALSE,596.8,511.16,3,3,0.998310472,0.01
242537.5,FALSE,209.39,555.35,7,2,1152.799563,-242328.11
113.77,FALSE,113.78,397.56,10,3,0.991200558,0.01
174.36,FALSE,174.37,526.67,16,3,0.994240748,0.01
22.31,FALSE,133.91,378.64,23,4,0.165369506,111.6
187.33,FALSE,187.34,117.74,13,1,0.994637358,0.01
15.36,TRUE,257.69,589.04,14,2,0.059376087,242.33
469.16,FALSE,469.16,190.01,12,6,0.997873064,0
186.67,FALSE,186.68,347.45,3,2,0.9946185,0.01
14.63,TRUE,227.31,504.42,8,2,0.064079541,212.68
133.19,FALSE,133.2,101.28,22,0,0.99247392,0.01
249.0797411,FALSE,197.7049808,79.90903223,1,6,0.459409993,128.34
291.7699632,FALSE,142.6158981,146.4964022,1,5,0.491551926,0.01
160.58,FALSE,160.59,104.16,0,1,0.993749613,0.01
13.46,FALSE,188.56,221.66,14,2,0.071006541,175.1
16.57,FALSE,198.89,540.78,2,2,0.082895593,182.32
109.44,FALSE,109.44,303.01,2,5,0.99094531,0
484.76,FALSE,484.77,415.4,9,5,0.997920827,0.01
13.31,FALSE,186.36,280.67,2,1,0.07103971,173.05
6.41,FALSE,141.19,276.28,5,4,0.045080526,134.78
586.85,FALSE,586.86,217.22,8,3,0.998281904,0.01
12.48,TRUE,216.19,254.66,18,0,0.057461209,203.71
184207.46,FALSE,241.25,534.01,2,4,760.4023117,-183966.21
11.55,FALSE,173.3,230.36,6,3,0.06626506,161.75
179.07,FALSE,179.07,239.75,16,1,0.994446604,0
315.45,FALSE,315.46,168.06,21,3,0.996808443,0.01
501.6,FALSE,501.6,192.25,6,0,0.998010346,0
151.13,FALSE,151.14,262.15,8,0,0.993361378,0.01
253.0871606,FALSE,198.3678667,77.21317871,22,5,0.330107975,0
293.8148298,FALSE,150.2840156,127.7125937,4,5,0.461574616,0.01
4.05,TRUE,578.46,239.59,17,5,0.006989266,574.41
81032.12,FALSE,248,179.28,20,5,325.4302008,-80784.12
103.16,FALSE,103.16,362.01,2,6,0.990399386,0
482.95,FALSE,482.95,239.79,18,2,0.997933671,0
140.22,FALSE,140.22,490.87,6,2,0.99291885,0
169.74,FALSE,169.74,104.76,12,1,0.994143142,0
163.08,FALSE,163.09,183.67,6,4,0.993844841,0.01
599.13,FALSE,599.13,598.08,1,6,0.998333694,0
496.14,FALSE,496.15,293.49,7,0,0.99796842,0.01
339.75,FALSE,339.75,108.33,22,1,0.997065297,0
458.89,FALSE,458.89,131.68,0,2,0.997825567,0
158.1,FALSE,158.1,353.33,8,3,0.993714645,0
13.31,FALSE,146.44,591.18,12,3,0.09027401,133.13
126.61,FALSE,126.61,144.91,23,1,0.992163624,0
142.0350293,FALSE,113.1912393,62.20244349,4,5,0.364951808,-537408.34
16.59,FALSE,165.95,155.69,21,4,0.099371069,149.36
528.19,FALSE,528.19,196.89,21,5,0.99811032,0
13.63,TRUE,368.05,114.47,20,3,0.036932665,354.42
18.07,FALSE,162.66,189.23,7,5,0.110411829,144.59
465.23,FALSE,465.24,127.3,8,1,0.997833734,0.01
16.65,FALSE,166.6,555.35,7,0,0.099343675,149.95
154.44,FALSE,154.44,355.33,6,0,0.99356665,0
8902841,FALSE,367.72,220.22,7,4,24145.26199,-8902473.28
592.48,FALSE,592.49,225.92,11,1,0.998298202,0.01
453.7,FALSE,453.71,540.54,4,3,0.997778804,0.01
4.34,TRUE,292.82,399.11,19,4,0.014770948,288.48
16.65,FALSE,166.6,358.36,4,0,0.099343675,149.95
282.9411155,FALSE,166.7755133,109.5522417,0,5,0.353370273,174.48
23.36,FALSE,186.91,334.06,11,1,0.124314832,163.55
130.55,FALSE,130.56,138.71,12,5,0.992322894,0.01
186.11,FALSE,186.11,179.16,18,6,0.99465555,0
9.19,FALSE,184,381.17,12,3,0.049675676,174.81
13.5,TRUE,191.1,345.01,8,2,0.070275898,177.6
214.6554267,FALSE,153.1859065,107.5703298,2,6,0.317064726,0
133.1,FALSE,133.1,114.56,10,6,0.992542878,0
143.21,FALSE,143.21,372.02,10,3,0.993065668,0
413.76,FALSE,413.77,429.35,2,5,0.997564915,0.01
462.51,FALSE,462.52,168.72,1,6,0.997821022,0.01
31.05,FALSE,155.27,589.43,15,3,0.198694567,124.22
125.5251083,FALSE,61.20314912,71.34554122,2,5,0.404234726,0
7.471003228,TRUE,657.7737807,772.6758305,13,1,0.01322212,480.22
104.13,FALSE,104.14,372.72,12,5,0.990393761,0.01
19.7,FALSE,177.34,309.85,1,2,0.11046316,157.64
142.78,FALSE,142.79,108.58,18,5,0.992975868,0.01
10.3,TRUE,239.43,311.5,21,6,0.042839912,229.13
9.162445664,TRUE,1074.599373,656.4921755,16,3,0.012107326,321.42
123,FALSE,123,305.66,5,5,0.991935484,0
340.27,FALSE,340.28,102.18,0,1,0.997040553,0.01
8.74433239,TRUE,928.021156,514.899918,12,1,0.018054032,345.99
115.01,FALSE,115.02,468.8,0,3,0.991294604,0.01
165.66,FALSE,165.67,168.62,22,0,0.993940121,0.01
16.16,FALSE,161.64,483.35,15,6,0.099360551,145.48
535.72,FALSE,535.73,382.05,4,0,0.998118234,0.01
5.85,FALSE,128.83,447.38,6,5,0.045058923,122.98
101.22,FALSE,101.22,347.35,11,1,0.990217179,0
133.47,FALSE,133.47,135.29,10,0,0.992563397,0
125.5306354,FALSE,65.63891203,144.5693161,3,5,0.483468564,0.01
199.88,FALSE,199.89,133.54,22,1,0.994972373,0.01
460.1,FALSE,460.11,204.1,13,3,0.997809633,0.01
22.98,FALSE,160.9,374.67,7,1,0.141939469,137.92
6.93,FALSE,138.78,143.96,17,0,0.049577908,131.85
176.72,FALSE,176.72,347.02,0,4,0.994373171,0
2.66,TRUE,277.9,414.07,20,6,0.009537469,275.24
12.47,FALSE,174.59,134.33,2,4,0.071017712,162.12
261.8214562,FALSE,78.85895588,125.6283048,22,6,0.54690542,0
9.56,FALSE,105.24,487.54,13,6,0.08998494,95.68
253.9005726,FALSE,196.5464053,98.70057921,22,5,0.527473673,0
20.63,FALSE,144.47,142.98,22,1,0.141816182,123.84
117.0416295,FALSE,94.10609847,128.3609799,4,5,0.318028275,0
131.75,FALSE,131.75,151.54,3,5,0.992467043,0
184.280374,FALSE,116.5393307,140.4074417,0,5,0.579450265,0.01
414.36,FALSE,414.37,489.03,21,1,0.997568433,0.01
194.11,FALSE,194.11,460.74,4,0,0.994874686,0
237.9280408,FALSE,154.6537133,89.75721219,4,5,0.360126787,0
482797.09,FALSE,269.39,153.97,11,6,1785.558231,-482527.7
584.26,FALSE,584.26,146.19,10,1,0.998291358,0
344.98,FALSE,344.98,252.45,5,2,0.99710966,0
406.17,FALSE,406.18,266.73,4,4,0.997519525,0.01
158.69,FALSE,158.7,111.45,2,2,0.993675642,0.01
107.38,FALSE,107.39,578.2,8,0,0.990681797,0.01
127.19,FALSE,127.19,370.56,6,6,0.992199079,0
2.67,TRUE,363.37,401.45,3,2,0.007327716,360.7
176.14,FALSE,176.15,159.45,11,1,0.994298617,0.01
179.44,FALSE,179.45,152.55,8,2,0.994402882,0.01
286.7017658,FALSE,123.8087118,110.9781079,1,6,0.340594938,0
23.4,FALSE,187.24,132.45,1,1,0.124309392,163.84
133.82,FALSE,133.82,230.37,21,1,0.992582703,0
258.3815873,FALSE,57.51346052,128.2974832,3,6,0.571675176,0
592.45,FALSE,592.45,527.45,23,2,0.998314938,0
272.3212792,FALSE,177.8310012,51.20270843,2,6,0.568034889,0.01
15.02,TRUE,563.27,154.52,23,5,0.026618463,548.25
116.05,FALSE,116.06,356.47,18,3,0.991371946,0.01
3.94,TRUE,308.91,534.6,3,6,0.012713368,304.97
18.98,TRUE,312.58,178.69,21,5,0.060526819,293.6
172.47,FALSE,172.47,541.7,2,3,0.994235314,0
128.46,FALSE,128.46,140.49,19,3,0.992275606,0
490.79,FALSE,490.79,171.5,14,1,0.997966612,0
143.27,FALSE,143.28,183.46,15,2,0.992999723,0.01
551.95,FALSE,551.95,147.27,19,3,0.998191518,0
141.91,FALSE,141.92,340.18,17,2,0.992933109,0.01
7.675443292,TRUE,788.1743838,871.1762315,15,2,0.013841046,307.82
111.3151485,FALSE,165.5253585,131.4867598,4,5,0.416582821,0
17.16,FALSE,171.64,143.66,15,1,0.09939759,154.48
436.2,FALSE,436.2,148.03,16,3,0.997712717,0
15.71,FALSE,157.13,274.78,3,6,0.099348637,141.42
426.79,FALSE,426.79,101.69,16,0,0.997662404,0
11.64,TRUE,292.85,268.45,1,4,0.039612047,281.21
19.46,FALSE,155.74,190.91,4,1,0.124154651,136.28
25.48,FALSE,127.45,368.5,9,1,0.198365123,101.97
417.16,FALSE,417.16,331.43,18,2,0.997608571,0
7.46,FALSE,156.76,309.59,10,4,0.047287018,149.3
11.64,TRUE,268.45,322.29,22,1,0.043199109,256.81
5.87,FALSE,123.41,375.07,5,5,0.047182702,117.54
192.36,FALSE,192.37,589.97,3,3,0.994776853,0.01
2.68,TRUE,413.52,523.82,22,5,0.006465309,410.84
106.55,FALSE,106.56,475.09,7,3,0.990609892,0.01
440.98,FALSE,440.98,590.47,7,2,0.997737454,0
181.8,FALSE,181.8,219.56,8,5,0.99452954,0
184.6,FALSE,184.6,123.53,18,4,0.994612069,0
132.38,FALSE,132.39,134.33,10,3,0.992428218,0.01
220.4150615,FALSE,195.0723646,54.10619775,3,5,0.58689851,98.28
11.1,FALSE,155.45,101.82,3,5,0.070949185,144.35
3.76,TRUE,148.38,336.29,13,6,0.025170706,144.62
142.4651467,FALSE,168.373915,148.8454039,23,6,0.52168981,97.52
141.91,FALSE,141.92,460.55,1,5,0.992933109,0.01
548.21,FALSE,548.21,244,18,4,0.998179203,0
13.87,FALSE,194.27,219.92,3,6,0.071029856,180.4
159.92,FALSE,159.93,231.55,7,3,0.993723979,0.01
149.02,FALSE,149.03,273.67,20,1,0.993268013,0.01
154.57,FALSE,154.57,218.89,2,2,0.993572025,0
225.0422467,FALSE,71.53308678,59.46547737,1,5,0.597298722,0.01
9.33,FALSE,195.99,255.82,1,1,0.04736281,186.66
8.36,FALSE,100.33,484.85,20,6,0.082502714,91.97
131.82,FALSE,131.82,320.19,1,4,0.992471013,0
133.14,FALSE,133.15,297.29,17,3,0.992471114,0.01
7.32,FALSE,153.83,189.07,19,5,0.047277659,146.51
18.5,TRUE,333.75,105.4,3,3,0.055265123,315.25
1486.4,FALSE,279.41,505.09,14,0,5.300809529,-1206.99
110.7845027,FALSE,55.0738456,133.6534749,1,6,0.54134307,0.01
181.97,FALSE,181.98,176.94,7,6,0.994480271,0.01
216.0845549,FALSE,85.26736583,61.5971731,2,5,0.451467013,112.26
190,FALSE,190.01,280.07,10,3,0.994712319,0.01
16694.33,FALSE,384.94,100.92,10,6,43.25628336,-16309.39
128.55,FALSE,128.55,184.82,11,4,0.992280973,0
122.94,FALSE,122.95,276.64,9,5,0.991851553,0.01
286.9360122,FALSE,158.5633183,84.0590181,22,6,0.554913447,127.39
140.6,FALSE,140.6,151.65,11,3,0.992937853,0
138.13,FALSE,138.14,208.02,17,5,0.992741124,0.01
477.33,FALSE,477.34,331.74,15,4,0.997888531,0.01
245.9030491,FALSE,165.5341549,141.7083414,0,6,0.504710275,0
6.8,FALSE,136.06,506.99,3,4,0.049613308,129.26
544.94,FALSE,544.94,120.08,21,0,0.998168297,0
10.36,TRUE,230.36,360.97,9,6,0.0447787,220
123.58,FALSE,123.58,337.29,10,3,0.991973029,0
124.79,FALSE,124.79,399.58,22,3,0.992050242,0
23.2,FALSE,185.6,376.93,5,3,0.124330118,162.4
160.08,FALSE,160.08,402.63,23,4,0.993791905,0
126.26,FALSE,126.27,583.8,13,4,0.992064116,0.01
19.25,FALSE,115.52,518.51,1,5,0.16520769,96.27
13.56,TRUE,402.74,367.54,15,0,0.033585971,389.18
128.78,FALSE,128.79,487.44,20,1,0.992218199,0.01
8.84,FALSE,176.97,337.69,6,4,0.049671293,168.13
179.33,FALSE,179.34,366.13,16,3,0.994399468,0.01
137.66,FALSE,137.67,212.75,7,0,0.992716521,0.01
9.21,FALSE,110.6,204.12,2,3,0.082526882,101.39
540.77,FALSE,540.77,183.8,19,0,0.998154198,0
127.73,FALSE,127.73,173.37,20,5,0.992231803,0
15.07,FALSE,165.81,133.35,16,2,0.090342306,150.74
2.68,TRUE,123.47,401.45,23,5,0.021531293,120.79
184,FALSE,184.01,272.6,9,1,0.994540836,0.01
33.3,FALSE,199.85,155.02,8,1,0.16579537,166.55
3.54,TRUE,178.36,252.99,5,1,0.019736842,174.82
327.22,FALSE,327.22,329.89,15,3,0.996953263,0
6.46,FALSE,135.67,140.51,3,0,0.04726714,129.21
152.8684679,FALSE,153.3765067,147.2385107,1,5,0.389934372,92.75
126.61,FALSE,126.61,161.65,1,1,0.992163624,0
33.1,FALSE,165.52,529.32,0,3,0.198774922,132.42
224.7384237,FALSE,148.3873186,124.9011123,3,5,0.385805005,0
4.21,TRUE,196.75,377.97,12,0,0.021289507,192.54
104.93,FALSE,104.93,474.95,2,6,0.990559804,0
